Base	Mean	Median	Lower_Quartile	Upper_Quartile	10th_Percentile	90th_Percentile	Library
30-34	36.80867074685828	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
35-39	36.80069046235424	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
40-44	36.79108928339321	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
45-49	36.781892804526464	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
50-54	36.76002253431868	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
55-59	36.76184366430333	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
60-64	36.758081917719096	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
65-69	36.74309518264581	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
70-74	36.7363640431184	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
75-79	36.73591406921382	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
80-84	36.736636221840755	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
85-89	36.73403269898986	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
90-94	36.727332962247225	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
95-99	36.72056436544011	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
100-104	36.71723518633671	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
105-109	36.70686454350361	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
110-114	36.69364412380658	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
115-119	36.69034290925837	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
120-124	36.67863408398821	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
125-129	36.67058051676065	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
130-134	36.649073089459996	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
135-139	36.64541640731555	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
140-144	36.63165207085123	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
145-149	36.60869900216017	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
150-151	36.80075079449517	37.0	37.0	37.0	37.0	37.0	WUB_TM08_R2_rmphix_fastqc
1	36.54192627047492	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
2	36.65214205341732	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
3	36.73466941549348	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
4	36.79121417387791	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
5	36.808825722022924	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
6	36.82043999796196	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
7	36.822967288348394	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
8	36.82238173691743	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
9	36.82618866044364	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
10-14	36.828588877947986	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
15-19	36.82424854304148	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
20-24	36.81890777233539	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
25-29	36.810647471723875	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
30-34	36.80419811045799	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
35-39	36.79569157271069	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
40-44	36.78983785633385	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
45-49	36.779261994679544	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
50-54	36.76354777407912	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
55-59	36.76039849878091	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
60-64	36.76235391871533	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
65-69	36.75275599734054	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
70-74	36.7514292241019	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
75-79	36.74960333441861	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
80-84	36.743294784722934	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
85-89	36.74094258071413	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
90-94	36.73486864646946	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
95-99	36.73012653864509	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
100-104	36.72182867681296	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
105-109	36.71792480407641	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
110-114	36.708000412885816	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
115-119	36.69832635493752	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
120-124	36.695566094631545	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
125-129	36.688077897472304	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
130-134	36.664245001007934	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
135-139	36.66734930607545	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
140-144	36.65252076068039	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
145-149	36.64448764613843	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
150-151	36.82800478409469	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R1_rmphix_fastqc
1	36.70491106761618	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
2	36.75223729549261	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
3	36.75641509955157	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
4	36.803397102955635	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
5	36.796100625177075	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
6	36.80455790753169	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
7	36.79884921491644	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
8	36.798298484208956	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
9	36.8080991523515	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
10-14	36.80091052778117	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
15-19	36.80212463878833	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
20-24	36.79917590385452	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
25-29	36.784997889562604	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
30-34	36.77460678257056	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
35-39	36.76621867511073	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
40-44	36.75586055108176	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
45-49	36.7452033329691	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
50-54	36.71999910023178	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
55-59	36.72178902576122	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
60-64	36.71652533102454	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
65-69	36.701226703861195	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
70-74	36.69443897012761	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
75-79	36.693751127708495	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
80-84	36.69257741495816	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
85-89	36.68921728370337	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
90-94	36.68192786275153	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
95-99	36.67425201232509	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
100-104	36.67173446120839	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
105-109	36.65967787718309	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
110-114	36.643795930005496	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
115-119	36.641740491787004	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
120-124	36.62816927105591	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
125-129	36.62031238871303	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
130-134	36.598049737402704	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
135-139	36.59398440934128	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
140-144	36.57933629307113	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
145-149	36.55539393033499	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
150-151	36.774446791600184	37.0	37.0	37.0	37.0	37.0	WUB_TM09_R2_rmphix_fastqc
1	36.568638055124204	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
2	36.671797097318716	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
3	36.75138774256958	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
4	36.80283163478928	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
5	36.82075439155787	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
6	36.83131734248495	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
7	36.83564732965956	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
8	36.834621415905545	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
9	36.838126493908305	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
10-14	36.84080443555792	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
15-19	36.83689472160968	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
20-24	36.831878045663096	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
25-29	36.823500817563584	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
30-34	36.817641191688914	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
35-39	36.80904198001707	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
40-44	36.80343168091955	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
45-49	36.792263724123345	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
50-54	36.77790781844645	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
55-59	36.774420700450506	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
60-64	36.77630712937209	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
65-69	36.76711730915971	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
70-74	36.766471975597995	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
75-79	36.765326161791826	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
80-84	36.759123972851555	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
85-89	36.756749042013006	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
90-94	36.750744821125764	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
95-99	36.74629651017453	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
100-104	36.73744607974237	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
105-109	36.734319645233086	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
110-114	36.7247018225681	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
115-119	36.71432674634404	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
120-124	36.71170664631653	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
125-129	36.7040095219827	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
130-134	36.68065553926697	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
135-139	36.68389586593803	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
140-144	36.66733631521022	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
145-149	36.660226954634965	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
150-151	36.83529346825094	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R1_rmphix_fastqc
1	36.74646740543661	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
2	36.77776567878345	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
3	36.79758112831121	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
4	36.835009115870726	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
5	36.827740189604235	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
6	36.835208621953605	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
7	36.8301062906119	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
8	36.830492550842465	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
9	36.837380593846454	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
10-14	36.83166346056376	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
15-19	36.83249084960503	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
20-24	36.82890568122219	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
25-29	36.815597038847855	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
30-34	36.80613480911029	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
35-39	36.79777481081446	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
40-44	36.78832447504779	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
45-49	36.777963169237864	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
50-54	36.75557839443552	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
55-59	36.75755350120296	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
60-64	36.753042821568876	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
65-69	36.737257607744006	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
70-74	36.73050172914047	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
75-79	36.72975330871121	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
80-84	36.729149650512106	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
85-89	36.726767077688834	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
90-94	36.71926725111084	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
95-99	36.71139621246168	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
100-104	36.70855428282223	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
105-109	36.697341996494025	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
110-114	36.68289944307794	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
115-119	36.67954351992604	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
120-124	36.66745719776787	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
125-129	36.65923776239539	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
130-134	36.637953844219545	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
135-139	36.634024442133274	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
140-144	36.61939056829245	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
145-149	36.59711552584372	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
150-151	36.79523131798762	37.0	37.0	37.0	37.0	37.0	WUB_TM10_R2_rmphix_fastqc
1	36.45890762007136	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
2	36.609028879881706	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
3	36.70393241389435	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
4	36.76923801442674	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
5	36.79741704257361	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
6	36.81005298208674	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
7	36.82276472887164	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
8	36.815828727212406	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
9	36.82654883147624	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
10-14	36.828614005492184	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
15-19	36.8296174776237	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
20-24	36.823104661356155	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
25-29	36.815330222957684	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
30-34	36.80809079476949	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
35-39	36.797151945739245	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
40-44	36.79078930996404	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
45-49	36.77670639720239	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
50-54	36.761452673442925	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
55-59	36.758866490706026	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
60-64	36.75824451473872	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
65-69	36.75129827091732	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
70-74	36.754326833894865	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
75-79	36.7529236340982	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
80-84	36.74703650694193	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
85-89	36.74050065483662	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
90-94	36.739059298249096	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
95-99	36.72888468145895	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
100-104	36.722419582574375	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
105-109	36.7237049713976	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
110-114	36.71317551135396	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
115-119	36.70141576228367	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
120-124	36.694895778084934	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
125-129	36.683038806113146	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
130-134	36.65808709842711	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
135-139	36.67072999529719	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
140-144	36.64017012475769	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
145-149	36.637440732974724	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
150-151	36.8266476991098	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R1_rmphix_fastqc
1	36.64894252557901	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
2	36.807860780231145	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
3	36.81534330607696	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
4	36.85394453513418	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
5	36.840213416954455	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
6	36.849951585833956	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
7	36.84539725225139	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
8	36.83749383757414	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
9	36.854321778929084	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
10-14	36.844738149849746	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
15-19	36.843307678581695	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
20-24	36.83714136233747	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
25-29	36.822656811322986	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
30-34	36.8138122329997	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
35-39	36.801967645544735	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
40-44	36.796569783302004	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
45-49	36.78001046675522	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
50-54	36.75676758967817	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
55-59	36.7611434602507	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
60-64	36.760299077684635	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
65-69	36.742913558689835	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
70-74	36.73202044766624	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
75-79	36.735567200643324	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
80-84	36.73943559716921	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
85-89	36.740437491085125	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
90-94	36.731988956833824	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
95-99	36.72555580790303	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
100-104	36.71748221676442	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
105-109	36.703296475849086	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
110-114	36.69946679940484	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
115-119	36.69329281087423	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
120-124	36.689439821248115	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
125-129	36.671245779554354	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
130-134	36.64319375417251	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
135-139	36.64404002828985	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
140-144	36.631466237257534	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
145-149	36.598619608181714	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
150-151	36.79274049960681	37.0	37.0	37.0	37.0	37.0	WUB_TM11_R2_rmphix_fastqc
1	36.550332618644944	37.0	37.0	37.0	37.0	37.0	WUB_TM12_R1_rmphix_fastqc
2	36.67177719175956	37.0	37.0	37.0	37.0	37.0	WUB_TM12_R1_rmphix_fastqc
3	36.75506289678912	37.0	37.0	37.0	37.0	37.0	WUB_TM12_R1_rmphix_fastqc
4	36.80595694585238	37.0	37.0	37.0	37.0	37.0	WUB_TM12_R1_rmphix_fastqc
5	36.82706219061651	37.0	37.0	37.0	37.0	37.0	WUB_TM12_R1_rmphix_fastqc
6	36.83614921018412	37.0	37.0	37.0	37.0	37.0	WUB_TM12_R1_rmphix_fastqc
7	36.842247252633406	37.0	37.0	37.0	37.0	37.0	WUB_TM12_R1_rmphix_fastqc
8	36.839763862250074	37.0	37.0	37.0	37.0	37.0	WUB_TM12_R1_rmphix_fastqc
9	36.845017995834624	37.0	37.0	37.0	37.0	37.0	WUB_TM12_R1_rmphix_fastqc
10-14	36.848714136106686	37.0	37.0	37.0	37.0	37.0	WUB_TM12_R1_rmphix_fastqc
15-19	36.847699740222644	37.0	37.0	37.0	37.0	37.0	WUB_TM12_R1_rmphix_fastqc
20-24	36.84146082060153	37.0	37.0	37.0	37.0	37.0	WUB_TM12_R1_rmphix_fastqc
