Length	Count	Library
120-124	227341.0	WUB_VD35_R1_rmphix_fastqc
125-129	233543.0	WUB_VD35_R1_rmphix_fastqc
130-134	259746.0	WUB_VD35_R1_rmphix_fastqc
135-139	247721.0	WUB_VD35_R1_rmphix_fastqc
140-144	267520.0	WUB_VD35_R1_rmphix_fastqc
145-149	309111.0	WUB_VD35_R1_rmphix_fastqc
150-152	2.4944505E7	WUB_VD35_R1_rmphix_fastqc
50-54	249251.0	WUB_VD35_R2_rmphix_fastqc
55-59	241295.0	WUB_VD35_R2_rmphix_fastqc
60-64	224215.0	WUB_VD35_R2_rmphix_fastqc
65-69	236272.0	WUB_VD35_R2_rmphix_fastqc
70-74	234758.0	WUB_VD35_R2_rmphix_fastqc
75-79	230713.0	WUB_VD35_R2_rmphix_fastqc
80-84	228877.0	WUB_VD35_R2_rmphix_fastqc
85-89	226509.0	WUB_VD35_R2_rmphix_fastqc
90-94	239145.0	WUB_VD35_R2_rmphix_fastqc
95-99	238874.0	WUB_VD35_R2_rmphix_fastqc
100-104	250185.0	WUB_VD35_R2_rmphix_fastqc
105-109	259802.0	WUB_VD35_R2_rmphix_fastqc
110-114	266245.0	WUB_VD35_R2_rmphix_fastqc
115-119	277431.0	WUB_VD35_R2_rmphix_fastqc
120-124	277183.0	WUB_VD35_R2_rmphix_fastqc
125-129	293225.0	WUB_VD35_R2_rmphix_fastqc
130-134	329346.0	WUB_VD35_R2_rmphix_fastqc
135-139	328056.0	WUB_VD35_R2_rmphix_fastqc
140-144	339618.0	WUB_VD35_R2_rmphix_fastqc
145-149	426605.0	WUB_VD35_R2_rmphix_fastqc
150-152	2.4004054E7	WUB_VD35_R2_rmphix_fastqc
50-54	172869.0	WUB_VD36_R1_rmphix_fastqc
55-59	174077.0	WUB_VD36_R1_rmphix_fastqc
60-64	169372.0	WUB_VD36_R1_rmphix_fastqc
65-69	164550.0	WUB_VD36_R1_rmphix_fastqc
70-74	164757.0	WUB_VD36_R1_rmphix_fastqc
75-79	165864.0	WUB_VD36_R1_rmphix_fastqc
80-84	165197.0	WUB_VD36_R1_rmphix_fastqc
85-89	168053.0	WUB_VD36_R1_rmphix_fastqc
90-94	168909.0	WUB_VD36_R1_rmphix_fastqc
95-99	167937.0	WUB_VD36_R1_rmphix_fastqc
100-104	174267.0	WUB_VD36_R1_rmphix_fastqc
105-109	173922.0	WUB_VD36_R1_rmphix_fastqc
110-114	180349.0	WUB_VD36_R1_rmphix_fastqc
115-119	190611.0	WUB_VD36_R1_rmphix_fastqc
120-124	189410.0	WUB_VD36_R1_rmphix_fastqc
125-129	191471.0	WUB_VD36_R1_rmphix_fastqc
130-134	214749.0	WUB_VD36_R1_rmphix_fastqc
135-139	209477.0	WUB_VD36_R1_rmphix_fastqc
140-144	222140.0	WUB_VD36_R1_rmphix_fastqc
145-149	258892.0	WUB_VD36_R1_rmphix_fastqc
150-152	2.587006E7	WUB_VD36_R1_rmphix_fastqc
50-54	190486.0	WUB_VD36_R2_rmphix_fastqc
55-59	185970.0	WUB_VD36_R2_rmphix_fastqc
60-64	179792.0	WUB_VD36_R2_rmphix_fastqc
65-69	187531.0	WUB_VD36_R2_rmphix_fastqc
70-74	185825.0	WUB_VD36_R2_rmphix_fastqc
75-79	182900.0	WUB_VD36_R2_rmphix_fastqc
80-84	185756.0	WUB_VD36_R2_rmphix_fastqc
85-89	185930.0	WUB_VD36_R2_rmphix_fastqc
90-94	193681.0	WUB_VD36_R2_rmphix_fastqc
95-99	194600.0	WUB_VD36_R2_rmphix_fastqc
100-104	204092.0	WUB_VD36_R2_rmphix_fastqc
105-109	211356.0	WUB_VD36_R2_rmphix_fastqc
110-114	222510.0	WUB_VD36_R2_rmphix_fastqc
115-119	229493.0	WUB_VD36_R2_rmphix_fastqc
120-124	233634.0	WUB_VD36_R2_rmphix_fastqc
125-129	245765.0	WUB_VD36_R2_rmphix_fastqc
130-134	270953.0	WUB_VD36_R2_rmphix_fastqc
135-139	273288.0	WUB_VD36_R2_rmphix_fastqc
140-144	286537.0	WUB_VD36_R2_rmphix_fastqc
145-149	359290.0	WUB_VD36_R2_rmphix_fastqc
150-152	2.5147544E7	WUB_VD36_R2_rmphix_fastqc
50-54	138256.0	WUB_VD37_R1_rmphix_fastqc
55-59	139307.0	WUB_VD37_R1_rmphix_fastqc
60-64	134397.0	WUB_VD37_R1_rmphix_fastqc
65-69	131890.0	WUB_VD37_R1_rmphix_fastqc
70-74	131339.0	WUB_VD37_R1_rmphix_fastqc
75-79	133602.0	WUB_VD37_R1_rmphix_fastqc
80-84	131617.0	WUB_VD37_R1_rmphix_fastqc
85-89	133759.0	WUB_VD37_R1_rmphix_fastqc
90-94	135004.0	WUB_VD37_R1_rmphix_fastqc
95-99	133419.0	WUB_VD37_R1_rmphix_fastqc
100-104	141569.0	WUB_VD37_R1_rmphix_fastqc
105-109	138268.0	WUB_VD37_R1_rmphix_fastqc
110-114	144572.0	WUB_VD37_R1_rmphix_fastqc
115-119	154982.0	WUB_VD37_R1_rmphix_fastqc
120-124	154866.0	WUB_VD37_R1_rmphix_fastqc
125-129	156705.0	WUB_VD37_R1_rmphix_fastqc
130-134	178023.0	WUB_VD37_R1_rmphix_fastqc
135-139	171632.0	WUB_VD37_R1_rmphix_fastqc
140-144	184767.0	WUB_VD37_R1_rmphix_fastqc
145-149	213104.0	WUB_VD37_R1_rmphix_fastqc
150-152	2.2774231E7	WUB_VD37_R1_rmphix_fastqc
50-54	164537.0	WUB_VD37_R2_rmphix_fastqc
55-59	161187.0	WUB_VD37_R2_rmphix_fastqc
60-64	155860.0	WUB_VD37_R2_rmphix_fastqc
65-69	160777.0	WUB_VD37_R2_rmphix_fastqc
70-74	160997.0	WUB_VD37_R2_rmphix_fastqc
75-79	158952.0	WUB_VD37_R2_rmphix_fastqc
80-84	160247.0	WUB_VD37_R2_rmphix_fastqc
85-89	159649.0	WUB_VD37_R2_rmphix_fastqc
90-94	167759.0	WUB_VD37_R2_rmphix_fastqc
95-99	170139.0	WUB_VD37_R2_rmphix_fastqc
100-104	178161.0	WUB_VD37_R2_rmphix_fastqc
105-109	184631.0	WUB_VD37_R2_rmphix_fastqc
110-114	193492.0	WUB_VD37_R2_rmphix_fastqc
115-119	201545.0	WUB_VD37_R2_rmphix_fastqc
120-124	203264.0	WUB_VD37_R2_rmphix_fastqc
125-129	213419.0	WUB_VD37_R2_rmphix_fastqc
130-134	238630.0	WUB_VD37_R2_rmphix_fastqc
135-139	237480.0	WUB_VD37_R2_rmphix_fastqc
140-144	250433.0	WUB_VD37_R2_rmphix_fastqc
145-149	307410.0	WUB_VD37_R2_rmphix_fastqc
150-152	2.192674E7	WUB_VD37_R2_rmphix_fastqc
50-54	297957.0	WUB_VD38_R1_rmphix_fastqc
55-59	303845.0	WUB_VD38_R1_rmphix_fastqc
60-64	291674.0	WUB_VD38_R1_rmphix_fastqc
65-69	274154.0	WUB_VD38_R1_rmphix_fastqc
70-74	277818.0	WUB_VD38_R1_rmphix_fastqc
75-79	281606.0	WUB_VD38_R1_rmphix_fastqc
80-84	274339.0	WUB_VD38_R1_rmphix_fastqc
85-89	284994.0	WUB_VD38_R1_rmphix_fastqc
90-94	277789.0	WUB_VD38_R1_rmphix_fastqc
95-99	282825.0	WUB_VD38_R1_rmphix_fastqc
100-104	292839.0	WUB_VD38_R1_rmphix_fastqc
105-109	287408.0	WUB_VD38_R1_rmphix_fastqc
110-114	298145.0	WUB_VD38_R1_rmphix_fastqc
115-119	307868.0	WUB_VD38_R1_rmphix_fastqc
120-124	316669.0	WUB_VD38_R1_rmphix_fastqc
125-129	323351.0	WUB_VD38_R1_rmphix_fastqc
130-134	357903.0	WUB_VD38_R1_rmphix_fastqc
135-139	341288.0	WUB_VD38_R1_rmphix_fastqc
140-144	369939.0	WUB_VD38_R1_rmphix_fastqc
145-149	427335.0	WUB_VD38_R1_rmphix_fastqc
150-152	3.4349891E7	WUB_VD38_R1_rmphix_fastqc
50-54	312719.0	WUB_VD38_R2_rmphix_fastqc
55-59	306605.0	WUB_VD38_R2_rmphix_fastqc
60-64	288828.0	WUB_VD38_R2_rmphix_fastqc
65-69	309571.0	WUB_VD38_R2_rmphix_fastqc
70-74	308674.0	WUB_VD38_R2_rmphix_fastqc
75-79	306491.0	WUB_VD38_R2_rmphix_fastqc
80-84	306265.0	WUB_VD38_R2_rmphix_fastqc
85-89	304300.0	WUB_VD38_R2_rmphix_fastqc
90-94	325404.0	WUB_VD38_R2_rmphix_fastqc
95-99	323476.0	WUB_VD38_R2_rmphix_fastqc
100-104	342700.0	WUB_VD38_R2_rmphix_fastqc
105-109	357066.0	WUB_VD38_R2_rmphix_fastqc
110-114	363623.0	WUB_VD38_R2_rmphix_fastqc
115-119	376937.0	WUB_VD38_R2_rmphix_fastqc
120-124	380048.0	WUB_VD38_R2_rmphix_fastqc
125-129	403448.0	WUB_VD38_R2_rmphix_fastqc
130-134	456436.0	WUB_VD38_R2_rmphix_fastqc
135-139	454598.0	WUB_VD38_R2_rmphix_fastqc
140-144	469847.0	WUB_VD38_R2_rmphix_fastqc
145-149	601890.0	WUB_VD38_R2_rmphix_fastqc
150-152	3.3220711E7	WUB_VD38_R2_rmphix_fastqc
50-54	191076.0	WUB_VD39_R1_rmphix_fastqc
55-59	193610.0	WUB_VD39_R1_rmphix_fastqc
60-64	187030.0	WUB_VD39_R1_rmphix_fastqc
65-69	175316.0	WUB_VD39_R1_rmphix_fastqc
70-74	177710.0	WUB_VD39_R1_rmphix_fastqc
75-79	179116.0	WUB_VD39_R1_rmphix_fastqc
80-84	175246.0	WUB_VD39_R1_rmphix_fastqc
85-89	179548.0	WUB_VD39_R1_rmphix_fastqc
90-94	178008.0	WUB_VD39_R1_rmphix_fastqc
95-99	179667.0	WUB_VD39_R1_rmphix_fastqc
100-104	185514.0	WUB_VD39_R1_rmphix_fastqc
105-109	181381.0	WUB_VD39_R1_rmphix_fastqc
110-114	187994.0	WUB_VD39_R1_rmphix_fastqc
115-119	198151.0	WUB_VD39_R1_rmphix_fastqc
120-124	200633.0	WUB_VD39_R1_rmphix_fastqc
125-129	204842.0	WUB_VD39_R1_rmphix_fastqc
130-134	228207.0	WUB_VD39_R1_rmphix_fastqc
135-139	217835.0	WUB_VD39_R1_rmphix_fastqc
140-144	236324.0	WUB_VD39_R1_rmphix_fastqc
145-149	270881.0	WUB_VD39_R1_rmphix_fastqc
150-152	2.4182185E7	WUB_VD39_R1_rmphix_fastqc
50-54	226891.0	WUB_VD39_R2_rmphix_fastqc
55-59	221325.0	WUB_VD39_R2_rmphix_fastqc
60-64	209373.0	WUB_VD39_R2_rmphix_fastqc
65-69	220585.0	WUB_VD39_R2_rmphix_fastqc
70-74	220027.0	WUB_VD39_R2_rmphix_fastqc
75-79	216202.0	WUB_VD39_R2_rmphix_fastqc
80-84	215693.0	WUB_VD39_R2_rmphix_fastqc
85-89	214757.0	WUB_VD39_R2_rmphix_fastqc
90-94	227285.0	WUB_VD39_R2_rmphix_fastqc
95-99	226000.0	WUB_VD39_R2_rmphix_fastqc
100-104	237916.0	WUB_VD39_R2_rmphix_fastqc
105-109	246816.0	WUB_VD39_R2_rmphix_fastqc
110-114	253879.0	WUB_VD39_R2_rmphix_fastqc
115-119	262620.0	WUB_VD39_R2_rmphix_fastqc
120-124	262790.0	WUB_VD39_R2_rmphix_fastqc
125-129	278045.0	WUB_VD39_R2_rmphix_fastqc
130-134	311395.0	WUB_VD39_R2_rmphix_fastqc
135-139	308104.0	WUB_VD39_R2_rmphix_fastqc
140-144	321768.0	WUB_VD39_R2_rmphix_fastqc
145-149	399094.0	WUB_VD39_R2_rmphix_fastqc
150-152	2.3029709E7	WUB_VD39_R2_rmphix_fastqc
50-54	186402.0	WUB_VD40_R1_rmphix_fastqc
55-59	188673.0	WUB_VD40_R1_rmphix_fastqc
60-64	181155.0	WUB_VD40_R1_rmphix_fastqc
65-69	176018.0	WUB_VD40_R1_rmphix_fastqc
70-74	175496.0	WUB_VD40_R1_rmphix_fastqc
75-79	177863.0	WUB_VD40_R1_rmphix_fastqc
80-84	175216.0	WUB_VD40_R1_rmphix_fastqc
85-89	178593.0	WUB_VD40_R1_rmphix_fastqc
90-94	179053.0	WUB_VD40_R1_rmphix_fastqc
95-99	178375.0	WUB_VD40_R1_rmphix_fastqc
100-104	184532.0	WUB_VD40_R1_rmphix_fastqc
105-109	183888.0	WUB_VD40_R1_rmphix_fastqc
110-114	191069.0	WUB_VD40_R1_rmphix_fastqc
115-119	199808.0	WUB_VD40_R1_rmphix_fastqc
120-124	199205.0	WUB_VD40_R1_rmphix_fastqc
125-129	200493.0	WUB_VD40_R1_rmphix_fastqc
130-134	224877.0	WUB_VD40_R1_rmphix_fastqc
135-139	217639.0	WUB_VD40_R1_rmphix_fastqc
140-144	230616.0	WUB_VD40_R1_rmphix_fastqc
145-149	266957.0	WUB_VD40_R1_rmphix_fastqc
150-152	2.4163116E7	WUB_VD40_R1_rmphix_fastqc
50-54	223474.0	WUB_VD40_R2_rmphix_fastqc
55-59	215566.0	WUB_VD40_R2_rmphix_fastqc
60-64	206980.0	WUB_VD40_R2_rmphix_fastqc
65-69	213298.0	WUB_VD40_R2_rmphix_fastqc
70-74	211585.0	WUB_VD40_R2_rmphix_fastqc
75-79	207536.0	WUB_VD40_R2_rmphix_fastqc
80-84	207809.0	WUB_VD40_R2_rmphix_fastqc
85-89	205397.0	WUB_VD40_R2_rmphix_fastqc
90-94	210306.0	WUB_VD40_R2_rmphix_fastqc
95-99	210753.0	WUB_VD40_R2_rmphix_fastqc
100-104	216330.0	WUB_VD40_R2_rmphix_fastqc
105-109	223633.0	WUB_VD40_R2_rmphix_fastqc
110-114	233407.0	WUB_VD40_R2_rmphix_fastqc
115-119	238381.0	WUB_VD40_R2_rmphix_fastqc
120-124	241192.0	WUB_VD40_R2_rmphix_fastqc
125-129	252945.0	WUB_VD40_R2_rmphix_fastqc
130-134	275030.0	WUB_VD40_R2_rmphix_fastqc
135-139	274170.0	WUB_VD40_R2_rmphix_fastqc
140-144	284808.0	WUB_VD40_R2_rmphix_fastqc
145-149	353981.0	WUB_VD40_R2_rmphix_fastqc
150-152	2.3352463E7	WUB_VD40_R2_rmphix_fastqc
50-54	143862.0	WUB_VD41_R1_rmphix_fastqc
55-59	144846.0	WUB_VD41_R1_rmphix_fastqc
60-64	141717.0	WUB_VD41_R1_rmphix_fastqc
65-69	137812.0	WUB_VD41_R1_rmphix_fastqc
70-74	137399.0	WUB_VD41_R1_rmphix_fastqc
75-79	139232.0	WUB_VD41_R1_rmphix_fastqc
80-84	137941.0	WUB_VD41_R1_rmphix_fastqc
85-89	140053.0	WUB_VD41_R1_rmphix_fastqc
90-94	142330.0	WUB_VD41_R1_rmphix_fastqc
95-99	140253.0	WUB_VD41_R1_rmphix_fastqc
100-104	146789.0	WUB_VD41_R1_rmphix_fastqc
105-109	145989.0	WUB_VD41_R1_rmphix_fastqc
110-114	150967.0	WUB_VD41_R1_rmphix_fastqc
115-119	161070.0	WUB_VD41_R1_rmphix_fastqc
120-124	159579.0	WUB_VD41_R1_rmphix_fastqc
125-129	162249.0	WUB_VD41_R1_rmphix_fastqc
130-134	181288.0	WUB_VD41_R1_rmphix_fastqc
135-139	176630.0	WUB_VD41_R1_rmphix_fastqc
140-144	186962.0	WUB_VD41_R1_rmphix_fastqc
145-149	218451.0	WUB_VD41_R1_rmphix_fastqc
150-152	2.2521558E7	WUB_VD41_R1_rmphix_fastqc
50-54	179462.0	WUB_VD41_R2_rmphix_fastqc
55-59	174534.0	WUB_VD41_R2_rmphix_fastqc
60-64	167848.0	WUB_VD41_R2_rmphix_fastqc
65-69	174581.0	WUB_VD41_R2_rmphix_fastqc
70-74	173326.0	WUB_VD41_R2_rmphix_fastqc
75-79	171717.0	WUB_VD41_R2_rmphix_fastqc
80-84	173153.0	WUB_VD41_R2_rmphix_fastqc
85-89	172563.0	WUB_VD41_R2_rmphix_fastqc
90-94	179240.0	WUB_VD41_R2_rmphix_fastqc
95-99	179750.0	WUB_VD41_R2_rmphix_fastqc
100-104	187121.0	WUB_VD41_R2_rmphix_fastqc
105-109	192232.0	WUB_VD41_R2_rmphix_fastqc
110-114	202627.0	WUB_VD41_R2_rmphix_fastqc
115-119	209968.0	WUB_VD41_R2_rmphix_fastqc
120-124	212099.0	WUB_VD41_R2_rmphix_fastqc
125-129	222829.0	WUB_VD41_R2_rmphix_fastqc
130-134	245234.0	WUB_VD41_R2_rmphix_fastqc
135-139	244176.0	WUB_VD41_R2_rmphix_fastqc
140-144	256334.0	WUB_VD41_R2_rmphix_fastqc
145-149	317448.0	WUB_VD41_R2_rmphix_fastqc
150-152	2.1580735E7	WUB_VD41_R2_rmphix_fastqc
50-54	183511.0	WUB_VD42_R1_rmphix_fastqc
55-59	183711.0	WUB_VD42_R1_rmphix_fastqc
60-64	179142.0	WUB_VD42_R1_rmphix_fastqc
65-69	172344.0	WUB_VD42_R1_rmphix_fastqc
70-74	173488.0	WUB_VD42_R1_rmphix_fastqc
75-79	174871.0	WUB_VD42_R1_rmphix_fastqc
80-84	173422.0	WUB_VD42_R1_rmphix_fastqc
85-89	175954.0	WUB_VD42_R1_rmphix_fastqc
90-94	175496.0	WUB_VD42_R1_rmphix_fastqc
95-99	175340.0	WUB_VD42_R1_rmphix_fastqc
100-104	181606.0	WUB_VD42_R1_rmphix_fastqc
105-109	181564.0	WUB_VD42_R1_rmphix_fastqc
110-114	187796.0	WUB_VD42_R1_rmphix_fastqc
115-119	197392.0	WUB_VD42_R1_rmphix_fastqc
120-124	195316.0	WUB_VD42_R1_rmphix_fastqc
125-129	199436.0	WUB_VD42_R1_rmphix_fastqc
130-134	221637.0	WUB_VD42_R1_rmphix_fastqc
135-139	214748.0	WUB_VD42_R1_rmphix_fastqc
140-144	227752.0	WUB_VD42_R1_rmphix_fastqc
145-149	266378.0	WUB_VD42_R1_rmphix_fastqc
150-152	2.559977E7	WUB_VD42_R1_rmphix_fastqc
50-54	215121.0	WUB_VD42_R2_rmphix_fastqc
55-59	206628.0	WUB_VD42_R2_rmphix_fastqc
60-64	198815.0	WUB_VD42_R2_rmphix_fastqc
65-69	206329.0	WUB_VD42_R2_rmphix_fastqc
70-74	206555.0	WUB_VD42_R2_rmphix_fastqc
75-79	202285.0	WUB_VD42_R2_rmphix_fastqc
80-84	203246.0	WUB_VD42_R2_rmphix_fastqc
85-89	203330.0	WUB_VD42_R2_rmphix_fastqc
90-94	210791.0	WUB_VD42_R2_rmphix_fastqc
95-99	210978.0	WUB_VD42_R2_rmphix_fastqc
100-104	218006.0	WUB_VD42_R2_rmphix_fastqc
105-109	225937.0	WUB_VD42_R2_rmphix_fastqc
110-114	236623.0	WUB_VD42_R2_rmphix_fastqc
115-119	244357.0	WUB_VD42_R2_rmphix_fastqc
120-124	247402.0	WUB_VD42_R2_rmphix_fastqc
125-129	261682.0	WUB_VD42_R2_rmphix_fastqc
130-134	285912.0	WUB_VD42_R2_rmphix_fastqc
135-139	286590.0	WUB_VD42_R2_rmphix_fastqc
140-144	300056.0	WUB_VD42_R2_rmphix_fastqc
145-149	373574.0	WUB_VD42_R2_rmphix_fastqc
150-152	2.4696457E7	WUB_VD42_R2_rmphix_fastqc
50-54	312635.0	WUB_VD43_R1_rmphix_fastqc
55-59	324115.0	WUB_VD43_R1_rmphix_fastqc
60-64	303241.0	WUB_VD43_R1_rmphix_fastqc
65-69	289874.0	WUB_VD43_R1_rmphix_fastqc
70-74	289060.0	WUB_VD43_R1_rmphix_fastqc
75-79	289598.0	WUB_VD43_R1_rmphix_fastqc
80-84	283165.0	WUB_VD43_R1_rmphix_fastqc
85-89	291620.0	WUB_VD43_R1_rmphix_fastqc
90-94	285464.0	WUB_VD43_R1_rmphix_fastqc
95-99	290991.0	WUB_VD43_R1_rmphix_fastqc
100-104	300218.0	WUB_VD43_R1_rmphix_fastqc
105-109	292598.0	WUB_VD43_R1_rmphix_fastqc
110-114	304237.0	WUB_VD43_R1_rmphix_fastqc
115-119	311398.0	WUB_VD43_R1_rmphix_fastqc
120-124	320185.0	WUB_VD43_R1_rmphix_fastqc
125-129	327519.0	WUB_VD43_R1_rmphix_fastqc
130-134	360449.0	WUB_VD43_R1_rmphix_fastqc
135-139	342598.0	WUB_VD43_R1_rmphix_fastqc
140-144	370742.0	WUB_VD43_R1_rmphix_fastqc
145-149	426060.0	WUB_VD43_R1_rmphix_fastqc
150-152	3.2161558E7	WUB_VD43_R1_rmphix_fastqc
50-54	311238.0	WUB_VD43_R2_rmphix_fastqc
55-59	298398.0	WUB_VD43_R2_rmphix_fastqc
60-64	272839.0	WUB_VD43_R2_rmphix_fastqc
65-69	296807.0	WUB_VD43_R2_rmphix_fastqc
70-74	297226.0	WUB_VD43_R2_rmphix_fastqc
75-79	290751.0	WUB_VD43_R2_rmphix_fastqc
80-84	290890.0	WUB_VD43_R2_rmphix_fastqc
85-89	285559.0	WUB_VD43_R2_rmphix_fastqc
90-94	302249.0	WUB_VD43_R2_rmphix_fastqc
95-99	299351.0	WUB_VD43_R2_rmphix_fastqc
100-104	315160.0	WUB_VD43_R2_rmphix_fastqc
105-109	329452.0	WUB_VD43_R2_rmphix_fastqc
110-114	332228.0	WUB_VD43_R2_rmphix_fastqc
115-119	342379.0	WUB_VD43_R2_rmphix_fastqc
120-124	343346.0	WUB_VD43_R2_rmphix_fastqc
125-129	362808.0	WUB_VD43_R2_rmphix_fastqc
130-134	409247.0	WUB_VD43_R2_rmphix_fastqc
135-139	406004.0	WUB_VD43_R2_rmphix_fastqc
140-144	418805.0	WUB_VD43_R2_rmphix_fastqc
145-149	531733.0	WUB_VD43_R2_rmphix_fastqc
150-152	3.1740855E7	WUB_VD43_R2_rmphix_fastqc
50-54	344065.0	WUB_VD44_R1_rmphix_fastqc
55-59	351751.0	WUB_VD44_R1_rmphix_fastqc
60-64	332686.0	WUB_VD44_R1_rmphix_fastqc
65-69	312767.0	WUB_VD44_R1_rmphix_fastqc
70-74	316353.0	WUB_VD44_R1_rmphix_fastqc
75-79	318551.0	WUB_VD44_R1_rmphix_fastqc
80-84	309952.0	WUB_VD44_R1_rmphix_fastqc
85-89	321033.0	WUB_VD44_R1_rmphix_fastqc
90-94	312225.0	WUB_VD44_R1_rmphix_fastqc
95-99	316777.0	WUB_VD44_R1_rmphix_fastqc
100-104	326723.0	WUB_VD44_R1_rmphix_fastqc
105-109	318640.0	WUB_VD44_R1_rmphix_fastqc
110-114	330063.0	WUB_VD44_R1_rmphix_fastqc
115-119	338553.0	WUB_VD44_R1_rmphix_fastqc
120-124	346426.0	WUB_VD44_R1_rmphix_fastqc
125-129	352998.0	WUB_VD44_R1_rmphix_fastqc
130-134	387921.0	WUB_VD44_R1_rmphix_fastqc
135-139	367915.0	WUB_VD44_R1_rmphix_fastqc
140-144	395282.0	WUB_VD44_R1_rmphix_fastqc
145-149	455889.0	WUB_VD44_R1_rmphix_fastqc
150-152	3.553416E7	WUB_VD44_R1_rmphix_fastqc
50-54	378370.0	WUB_VD44_R2_rmphix_fastqc
55-59	362350.0	WUB_VD44_R2_rmphix_fastqc
60-64	333348.0	WUB_VD44_R2_rmphix_fastqc
65-69	354411.0	WUB_VD44_R2_rmphix_fastqc
70-74	352792.0	WUB_VD44_R2_rmphix_fastqc
75-79	346288.0	WUB_VD44_R2_rmphix_fastqc
80-84	343640.0	WUB_VD44_R2_rmphix_fastqc
85-89	336187.0	WUB_VD44_R2_rmphix_fastqc
90-94	354204.0	WUB_VD44_R2_rmphix_fastqc
95-99	346578.0	WUB_VD44_R2_rmphix_fastqc
100-104	362350.0	WUB_VD44_R2_rmphix_fastqc
105-109	373523.0	WUB_VD44_R2_rmphix_fastqc
110-114	376416.0	WUB_VD44_R2_rmphix_fastqc
115-119	385980.0	WUB_VD44_R2_rmphix_fastqc
120-124	384106.0	WUB_VD44_R2_rmphix_fastqc
125-129	403084.0	WUB_VD44_R2_rmphix_fastqc
130-134	451646.0	WUB_VD44_R2_rmphix_fastqc
135-139	445686.0	WUB_VD44_R2_rmphix_fastqc
140-144	458396.0	WUB_VD44_R2_rmphix_fastqc
145-149	575967.0	WUB_VD44_R2_rmphix_fastqc
150-152	3.4665408E7	WUB_VD44_R2_rmphix_fastqc
50-54	264608.0	WUB_VD45_R1_rmphix_fastqc
55-59	269075.0	WUB_VD45_R1_rmphix_fastqc
60-64	255855.0	WUB_VD45_R1_rmphix_fastqc
65-69	241425.0	WUB_VD45_R1_rmphix_fastqc
70-74	242500.0	WUB_VD45_R1_rmphix_fastqc
75-79	244405.0	WUB_VD45_R1_rmphix_fastqc
80-84	237758.0	WUB_VD45_R1_rmphix_fastqc
85-89	245446.0	WUB_VD45_R1_rmphix_fastqc
90-94	240533.0	WUB_VD45_R1_rmphix_fastqc
95-99	242785.0	WUB_VD45_R1_rmphix_fastqc
100-104	251289.0	WUB_VD45_R1_rmphix_fastqc
105-109	243863.0	WUB_VD45_R1_rmphix_fastqc
110-114	252060.0	WUB_VD45_R1_rmphix_fastqc
115-119	262729.0	WUB_VD45_R1_rmphix_fastqc
120-124	265697.0	WUB_VD45_R1_rmphix_fastqc
125-129	270332.0	WUB_VD45_R1_rmphix_fastqc
130-134	300066.0	WUB_VD45_R1_rmphix_fastqc
135-139	283894.0	WUB_VD45_R1_rmphix_fastqc
140-144	305717.0	WUB_VD45_R1_rmphix_fastqc
145-149	349588.0	WUB_VD45_R1_rmphix_fastqc
150-152	2.8279246E7	WUB_VD45_R1_rmphix_fastqc
50-54	303419.0	WUB_VD45_R2_rmphix_fastqc
55-59	296125.0	WUB_VD45_R2_rmphix_fastqc
60-64	277223.0	WUB_VD45_R2_rmphix_fastqc
65-69	291142.0	WUB_VD45_R2_rmphix_fastqc
70-74	290922.0	WUB_VD45_R2_rmphix_fastqc
75-79	284723.0	WUB_VD45_R2_rmphix_fastqc
80-84	282176.0	WUB_VD45_R2_rmphix_fastqc
85-89	277584.0	WUB_VD45_R2_rmphix_fastqc
90-94	292790.0	WUB_VD45_R2_rmphix_fastqc
95-99	287827.0	WUB_VD45_R2_rmphix_fastqc
100-104	299553.0	WUB_VD45_R2_rmphix_fastqc
105-109	309704.0	WUB_VD45_R2_rmphix_fastqc
110-114	313646.0	WUB_VD45_R2_rmphix_fastqc
115-119	321216.0	WUB_VD45_R2_rmphix_fastqc
120-124	319253.0	WUB_VD45_R2_rmphix_fastqc
125-129	334207.0	WUB_VD45_R2_rmphix_fastqc
130-134	373196.0	WUB_VD45_R2_rmphix_fastqc
135-139	365235.0	WUB_VD45_R2_rmphix_fastqc
140-144	377415.0	WUB_VD45_R2_rmphix_fastqc
145-149	467394.0	WUB_VD45_R2_rmphix_fastqc
150-152	2.7184121E7	WUB_VD45_R2_rmphix_fastqc
50-54	294254.0	WUB_VD46_R1_rmphix_fastqc
55-59	298751.0	WUB_VD46_R1_rmphix_fastqc
60-64	286029.0	WUB_VD46_R1_rmphix_fastqc
65-69	265310.0	WUB_VD46_R1_rmphix_fastqc
70-74	269503.0	WUB_VD46_R1_rmphix_fastqc
75-79	268605.0	WUB_VD46_R1_rmphix_fastqc
80-84	262979.0	WUB_VD46_R1_rmphix_fastqc
85-89	269104.0	WUB_VD46_R1_rmphix_fastqc
90-94	263943.0	WUB_VD46_R1_rmphix_fastqc
95-99	265893.0	WUB_VD46_R1_rmphix_fastqc
100-104	273874.0	WUB_VD46_R1_rmphix_fastqc
105-109	266762.0	WUB_VD46_R1_rmphix_fastqc
110-114	274701.0	WUB_VD46_R1_rmphix_fastqc
115-119	282533.0	WUB_VD46_R1_rmphix_fastqc
120-124	287864.0	WUB_VD46_R1_rmphix_fastqc
125-129	293197.0	WUB_VD46_R1_rmphix_fastqc
